Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.406,7.468,0.52,3.851856,0.002251,1.445308,1.508712
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.335,7.208,0.494,3.784489,0.002091,1.384668,1.448753
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.392,7.374,0.525,3.841052,0.002219,1.431928,1.502091
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.977,5.59,0.558,3.421976,0.002322,0.958892,1.073622
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.721,4.697,0.477,3.168825,0.002516,0.742568,0.817354
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.925,5.412,0.553,3.392663,0.002215,0.942704,1.079544
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.011,5.91,0.506,3.473756,0.002233,1.050909,1.128532
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.685,4.504,0.557,3.143476,0.002207,0.710753,0.818840
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.886,5.122,0.567,3.341385,0.002031,0.880430,1.028459
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.73,4.615,0.555,3.158499,0.002095,0.762852,0.813010
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.423,7.574,0.523,3.871566,0.002132,1.445421,1.528430
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.432,7.58,0.498,3.871746,0.001410,1.452932,1.524733
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.665,4.366,0.603,3.126059,0.001947,0.750813,0.804939
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.413,7.335,0.504,3.845117,0.002175,1.419624,1.500872
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.008,5.759,0.536,3.437132,0.001927,0.970722,1.093470
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.424,7.5,0.438,3.862648,0.002429,1.476676,1.521759
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.71,4.611,0.54,3.173146,0.001797,0.752890,0.828976
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.387,7.258,0.467,3.835099,0.002307,1.386202,1.491755
Uptime depois da execução:  10:37:49 up 21:05,  2 users,  load average: 10.71, 7.80, 6.15
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.006467,5.803800,0.517900,3.455467,0.002145,1.029947,1.118243
Uptime antes da execução:  10:37:53 up 21:06,  2 users,  load average: 10.71, 7.80, 6.15
1,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.002,5.656,0.578,3.446386,0.002048,1.061086,1.100914
2,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.157,6.417,0.568,3.601593,0.002122,1.199748,1.259109
3,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.124,6.435,0.44,3.588134,0.002239,1.207301,1.249658
4,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.938,5.423,0.573,3.379315,0.002162,0.991232,1.064939
5,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.025,5.684,0.696,3.478499,0.001976,1.079506,1.131285
6,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.139,6.321,0.556,3.577831,0.002221,1.174108,1.235743
7,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.028,5.839,0.621,3.480916,0.002224,1.090272,1.140755
8,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.029,5.87,0.535,3.468533,0.001887,1.067941,1.127448
9,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.138,6.349,0.596,3.592433,0.002364,1.183490,1.245146
10,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.148,6.323,0.447,3.580475,0.002157,1.196938,1.236833
11,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.166,6.474,0.451,3.603892,0.002422,1.187869,1.252419
12,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.129,6.38,0.494,3.587840,0.002139,1.185503,1.238798
13,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.917,5.206,0.697,3.368812,0.002190,0.777265,1.049884
14,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.125,6.065,0.742,3.577750,0.001623,1.173480,1.232089
15,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.139,6.336,0.589,3.580418,0.002037,1.197353,1.239137
16,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.961,5.422,0.656,3.401857,0.002447,1.000979,1.049934
17,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.017,5.65,0.629,3.457780,0.002329,1.060827,1.111806
18,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.547,3.876,0.587,3.001528,0.001579,0.636139,0.688416
19,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.536,3.85,0.606,3.005276,0.002015,0.607533,0.690506
20,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.151,6.446,0.531,3.603218,0.002198,1.190062,1.260251
21,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.838,5.005,0.595,3.290684,0.001850,0.779592,0.974584
22,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.911,5.149,0.582,3.335391,0.001951,0.900725,0.991873
23,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.995,5.754,0.465,3.449428,0.001891,1.042870,1.108708
24,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.176,6.604,0.521,3.639190,0.002128,1.227963,1.290072
25,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.152,6.355,0.517,3.583428,0.002307,1.186825,1.240281
26,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4,5.307,0.904,3.434403,0.001818,0.641406,1.115443
27,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.154,6.465,0.525,3.593534,0.002193,1.197137,1.257240
28,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.162,6.438,0.481,3.605736,0.002121,1.201860,1.260065
29,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.568,4.005,0.515,3.014509,0.001795,0.641632,0.703411
30,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.126,6.121,0.495,3.578613,0.002127,1.168194,1.240694
Uptime depois da execução:  10:39:56 up 21:08,  2 users,  load average: 3.18, 5.90, 5.66
Média,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,4.016600,5.774167,0.573067,3.463600,0.002085,1.041897,1.126247
Uptime antes da execução:  10:40:00 up 21:08,  2 users,  load average: 4.21, 6.07, 5.71
1,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.835,5.069,0.508,3.290970,0.002269,0.886081,0.939468
2,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.835,5.035,0.565,3.295661,0.002192,0.885482,0.976436
3,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.575,3.907,0.597,3.011754,0.001788,0.611787,0.700284
4,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.569,4.073,0.537,3.026335,0.001844,0.639135,0.711299
5,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.576,4.03,0.548,3.028643,0.001776,0.637520,0.712852
6,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.56,4.003,0.557,3.024051,0.002054,0.619856,0.702014
7,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.898,5.237,0.594,3.345690,0.002118,0.912119,1.030632
8,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.568,4.044,0.567,3.023421,0.001805,0.617653,0.705101
9,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.178,6.568,0.486,3.623083,0.002125,1.205966,1.279874
10,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.204,6.632,0.474,3.636039,0.002111,1.180532,1.299048
11,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.592,4.011,0.504,3.032291,0.001812,0.606734,0.705438
12,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.589,4.194,0.587,3.037188,0.002135,0.614462,0.697586
13,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.158,6.503,0.438,3.600949,0.002077,1.168599,1.256105
14,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.193,6.603,0.506,3.629494,0.002198,1.171561,1.286472
15,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.807,5.02,0.483,3.267258,0.002122,0.726156,0.918970
16,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.831,5.076,0.497,3.272134,0.001844,0.837006,0.928075
17,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.853,5.104,0.645,3.299408,0.002348,0.839961,0.955688
18,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.583,4.072,0.624,3.055607,0.001806,0.611020,0.700549
19,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.162,6.405,0.558,3.618809,0.002215,1.163134,1.272539
20,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.169,6.485,0.547,3.613415,0.001832,1.168013,1.271038
21,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.62,4.152,0.641,3.060113,0.002144,0.621158,0.713578
22,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.196,6.592,0.575,3.651091,0.002110,1.203332,1.304140
23,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.172,6.579,0.503,3.640469,0.002186,1.199787,1.296454
24,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.181,6.466,0.625,3.631143,0.002059,1.160020,1.289245
25,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.892,5.279,0.532,3.335771,0.002183,0.883340,0.988384
26,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.188,6.581,0.5,3.631884,0.002151,1.177241,1.287914
27,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,4.145,6.508,0.468,3.611108,0.002260,1.186331,1.270151
28,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.588,3.991,0.573,3.033747,0.002185,0.582715,0.712448
29,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.824,4.951,0.606,3.281913,0.002106,0.816170,0.929183
30,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.546,3.951,0.482,3.005637,0.002103,0.616361,0.700562
Uptime depois da execução:  10:41:58 up 21:10,  2 users,  load average: 4.21, 5.57, 5.58
Média,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.869567,5.237367,0.544233,3.320497,0.002065,0.884973,0.984717
Uptime antes da execução:  10:42:02 up 21:10,  2 users,  load average: 3.95, 5.49, 5.55
1,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.903,5.198,0.511,3.339933,0.002217,0.852268,0.989445
2,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.904,5.435,0.467,3.347259,0.002307,0.898922,0.997518
3,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.845,5.007,0.526,3.298213,0.002167,0.787709,0.947894
4,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.867,4.939,0.639,3.294354,0.002146,0.718878,0.949543
5,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.829,4.914,0.616,3.277048,0.002290,0.801701,0.936117
6,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.801,4.908,0.596,3.253630,0.001958,0.783827,0.907795
7,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.586,3.888,0.582,3.027633,0.001812,0.574523,0.721901
8,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.846,4.89,0.691,3.289249,0.001777,0.809880,0.945378
9,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.845,5.225,0.533,3.304029,0.002058,0.838161,0.960575
10,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.786,4.77,0.552,3.220600,0.002026,0.787394,0.880548
11,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.816,5.077,0.484,3.255499,0.002187,0.748688,0.905012
12,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.873,5.151,0.584,3.301245,0.002378,0.858178,0.951895
13,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.83,5.09,0.52,3.277282,0.002178,0.827665,0.941770
14,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.595,4.094,0.438,3.033243,0.001909,0.582200,0.694028
15,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.622,4.301,0.515,3.063209,0.001797,0.581504,0.722752
16,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.81,5.014,0.486,3.269797,0.002101,0.834308,0.927966
17,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.56,4.018,0.414,2.997417,0.002022,0.600044,0.684427
18,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.744,4.659,0.596,3.204393,0.001879,0.760300,0.868148
19,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.821,5.012,0.546,3.277231,0.002219,0.826850,0.930632
20,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.546,3.936,0.555,3.005210,0.002160,0.580909,0.688665
21,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.616,4.166,0.532,3.063033,0.001978,0.570816,0.715543
22,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.547,3.661,0.579,2.980482,0.002049,0.565703,0.663821
23,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.599,4.139,0.537,3.050955,0.001956,0.585620,0.705172
24,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.885,5.246,0.593,3.328622,0.002236,0.870744,0.984144
25,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,4.143,6.281,0.549,3.580751,0.002060,1.105161,1.244400
26,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.824,4.88,0.568,3.262631,0.001822,0.819120,0.913611
27,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.586,4.039,0.578,3.015918,0.002144,0.568933,0.671677
28,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.802,4.859,0.572,3.247817,0.001954,0.776510,0.906586
29,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.793,4.801,0.58,3.242172,0.001872,0.826333,0.896185
30,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.731,4.594,0.539,3.189885,0.002526,0.699343,0.874034
Uptime depois da execução:  10:43:57 up 21:12,  2 users,  load average: 5.26, 5.64, 5.60
Média,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.765167,4.739733,0.549267,3.209950,0.002073,0.748067,0.870903
Uptime antes da execução:  10:44:01 up 21:12,  2 users,  load average: 4.84, 5.55, 5.57
1,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.791,4.818,0.565,3.227969,0.002311,0.751330,0.913690
2,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.587,4.097,0.542,3.026895,0.002204,0.591258,0.682904
3,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.813,5.004,0.536,3.262554,0.001989,0.791832,0.914197
4,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.634,4.126,0.663,3.062990,0.002144,0.585133,0.712890
5,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.789,4.802,0.496,3.226659,0.002131,0.788461,0.880735
6,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.761,4.822,0.518,3.217903,0.002227,0.704743,0.909277
7,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.569,4.019,0.549,3.024315,0.001809,0.582193,0.677261
8,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.562,3.912,0.502,3.018192,0.002148,0.575063,0.703433
9,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.815,4.747,0.595,3.252849,0.001847,0.768508,0.906780
10,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.812,4.931,0.472,3.250358,0.001986,0.794287,0.906117
11,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,4.095,6.124,0.537,3.560806,0.002153,1.120331,1.214342
12,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.777,4.778,0.558,3.228782,0.001881,0.706712,0.886019
13,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.523,3.914,0.542,2.989196,0.002183,0.587154,0.678217
14,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.783,4.7,0.459,3.237082,0.001764,0.770770,0.888304
15,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.768,4.717,0.558,3.223029,0.002153,0.676369,0.904712
16,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.548,3.881,0.536,2.997999,0.001826,0.554775,0.677371
17,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.566,4.029,0.539,3.019727,0.002407,0.589050,0.675760
18,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.606,4.107,0.576,3.040921,0.002432,0.578744,0.694287
19,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.84,5.053,0.446,3.290226,0.001906,0.744059,0.942797
20,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.583,4.085,0.48,3.039668,0.002270,0.584933,0.697136
21,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,4.157,6.501,0.481,3.613066,0.002182,1.091997,1.269995
22,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.785,5.01,0.447,3.227916,0.002193,0.731081,0.888012
23,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.826,4.933,0.594,3.278983,0.001853,0.724255,0.939586
24,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.619,4.079,0.618,3.049844,0.002503,0.556170,0.705597
25,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.65,4.09,0.617,3.101428,0.001858,0.524259,0.757337
26,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.622,4.122,0.575,3.066288,0.001783,0.596872,0.722119
27,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.782,4.763,0.574,3.224135,0.002164,0.726688,0.880165
28,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.78,4.781,0.466,3.230016,0.002125,0.708381,0.883993
29,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.85,5.167,0.489,3.288719,0.002271,0.793504,0.941597
30,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.777,4.825,0.548,3.218968,0.002116,0.776970,0.879228
Uptime depois da execução:  10:45:55 up 21:14,  2 users,  load average: 6.72, 5.74, 5.62
Média,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.735667,4.631233,0.535933,3.183247,0.002094,0.702540,0.844460
