Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.16,0.742,0.254,2.566701,0.013816,0.081078,0.262316
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.146,0.735,0.263,2.591728,0.002414,0.081980,0.271758
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.268,0.706,0.265,2.627335,0.027889,0.107568,0.254593
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.978,0.664,0.24,2.471227,0.002239,0.115704,0.154737
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.075,0.67,0.186,2.468698,0.001143,0.099265,0.149879
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.121,0.652,0.222,2.483262,0.002249,0.120108,0.171210
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.091,0.653,0.229,2.504042,0.003227,0.128650,0.169332
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.037,0.745,0.195,2.496853,0.000568,0.102953,0.187555
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.056,0.626,0.229,2.511667,0.002124,0.160516,0.182950
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.95,0.64,0.225,2.484474,0.002488,0.123880,0.158590
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.995,0.684,0.206,2.483407,0.001717,0.122415,0.176032
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.018,0.661,0.221,2.477107,0.002275,0.080582,0.170002
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.967,0.669,0.174,2.446596,0.001352,0.113881,0.156543
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.971,0.687,0.229,2.457825,0.002251,0.088973,0.157328
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.04,0.647,0.266,2.553290,0.004644,0.079389,0.232817
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.155,0.725,0.228,2.590534,0.002500,0.106400,0.260166
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.037,0.689,0.189,2.494773,0.002494,0.102951,0.169001
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.115,0.709,0.17,2.493683,0.002588,0.122045,0.167233
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.043,0.634,0.258,2.518730,0.002250,0.112846,0.165245
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.012,0.705,0.21,2.482792,0.002303,0.091299,0.176459
Uptime depois da execução:  15:30:03 up 1 day, 14:15, 19 users,  load average: 9.52, 11.75, 10.19
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.054933,0.681433,0.224433,2.506387,0.003429,0.109767,0.185798
Uptime antes da execução:  15:30:06 up 1 day, 14:15, 19 users,  load average: 9.88, 11.79, 10.21
1,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.06,0.677,0.168,2.506357,0.001859,0.145525,0.196494
2,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.027,0.756,0.189,2.545554,0.014772,0.120795,0.247652
3,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.149,0.731,0.235,2.624321,0.022551,0.211972,0.302086
4,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.028,0.538,0.28,2.493190,0.001584,0.145355,0.185767
5,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.122,0.613,0.225,2.528565,0.003210,0.178481,0.231001
6,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.095,0.598,0.252,2.605968,0.001852,0.190600,0.282839
7,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.092,0.586,0.239,2.486309,0.001260,0.146586,0.187112
8,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.222,0.607,0.214,2.528754,0.001837,0.135339,0.202126
9,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.257,0.681,0.235,2.555864,0.000542,0.130558,0.237082
10,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.123,0.554,0.286,2.533978,0.002323,0.167988,0.209886
11,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.029,0.641,0.179,2.519009,0.002452,0.157109,0.188891
12,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.117,0.795,0.165,2.601483,0.003166,0.150512,0.272977
13,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.105,0.755,0.273,2.597356,0.002056,0.120107,0.295355
14,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.11,0.737,0.176,2.556465,0.023011,0.146304,0.217953
15,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,2.981,0.579,0.279,2.523671,0.001903,0.125109,0.194010
16,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.148,0.659,0.217,2.520648,0.004254,0.124876,0.206973
17,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.107,0.731,0.204,2.554653,0.001335,0.183820,0.242787
18,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.063,0.649,0.218,2.548379,0.017195,0.154413,0.241896
19,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.058,0.651,0.179,2.528375,0.002475,0.157523,0.233988
20,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.052,0.617,0.229,2.529711,0.002320,0.162852,0.216580
21,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.148,0.742,0.21,2.557396,0.025943,0.148075,0.236060
22,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.199,0.605,0.232,2.525593,0.002422,0.161826,0.208614
23,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.223,0.664,0.186,2.559440,0.001855,0.187660,0.230545
24,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.263,0.623,0.238,2.531324,0.001580,0.161079,0.207660
25,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.206,0.669,0.201,2.557703,0.000848,0.159033,0.212246
26,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.202,0.64,0.242,2.565358,0.001671,0.154637,0.225403
27,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.121,0.664,0.179,2.540071,0.012975,0.144057,0.224963
28,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.101,0.666,0.204,2.523471,0.002780,0.133707,0.181784
29,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.051,0.692,0.213,2.520155,0.001856,0.133913,0.226563
30,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.084,0.681,0.193,2.530003,0.001887,0.176184,0.221056
Uptime depois da execução:  15:31:46 up 1 day, 14:17, 19 users,  load average: 7.65, 10.53, 9.92
Média,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,2,3.118100,0.660033,0.218000,2.543317,0.005526,0.153867,0.225611
Uptime antes da execução:  15:31:49 up 1 day, 14:17, 19 users,  load average: 7.65, 10.53, 9.92
1,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.07,0.605,0.21,2.527766,0.003130,0.138092,0.182940
2,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.127,0.661,0.278,2.576020,0.000931,0.136962,0.292520
3,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.26,0.684,0.29,2.667012,0.002537,0.095143,0.366883
4,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,2.987,0.654,0.195,2.470583,0.001411,0.126277,0.174904
5,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.07,0.638,0.221,2.511592,0.001869,0.136158,0.182425
6,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.069,0.691,0.222,2.514533,0.001927,0.135538,0.190222
7,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.043,0.649,0.228,2.526704,0.003074,0.128412,0.190595
8,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.064,0.697,0.233,2.518717,0.000868,0.170015,0.222734
9,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.01,0.681,0.201,2.493509,0.000744,0.123253,0.167689
10,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.032,0.621,0.244,2.518904,0.002474,0.149546,0.197367
11,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.05,0.693,0.203,2.526413,0.002448,0.130429,0.198538
12,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.002,0.665,0.231,2.506122,0.003268,0.122072,0.192378
13,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3,0.659,0.217,2.485362,0.003148,0.113646,0.171586
14,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.214,0.771,0.269,2.677529,0.022049,0.097744,0.334368
15,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.262,0.821,0.218,2.714339,0.018000,0.115604,0.373690
16,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.052,0.601,0.255,2.534905,0.002833,0.157331,0.209335
17,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.066,0.635,0.216,2.518576,0.004448,0.122215,0.169978
18,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.055,0.625,0.231,2.491920,0.004029,0.119411,0.174055
19,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.053,0.703,0.17,2.514480,0.001831,0.126488,0.172174
20,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.056,0.664,0.189,2.478064,0.001820,0.126181,0.173111
21,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.04,0.654,0.194,2.501151,0.001806,0.138331,0.189176
22,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,2.975,0.717,0.195,2.494560,0.004339,0.136422,0.181245
23,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.073,0.726,0.152,2.545402,0.002129,0.179981,0.218284
24,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.028,0.594,0.26,2.517380,0.003094,0.140533,0.190172
25,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.004,0.644,0.196,2.497119,0.004658,0.143457,0.197574
26,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.096,0.625,0.223,2.557633,0.003812,0.130588,0.227213
27,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.081,0.609,0.264,2.514464,0.003176,0.136543,0.173859
28,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.165,0.65,0.252,2.573383,0.005175,0.089015,0.214411
29,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.08,0.64,0.225,2.537683,0.004182,0.140484,0.193920
30,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.016,0.691,0.196,2.501576,0.001258,0.145086,0.189904
Uptime depois da execução:  15:33:29 up 1 day, 14:18, 19 users,  load average: 8.39, 10.09, 9.83
Média,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,4,3.070000,0.665600,0.222600,2.533783,0.003882,0.131698,0.210441
Uptime antes da execução:  15:33:32 up 1 day, 14:18, 19 users,  load average: 8.12, 10.01, 9.81
1,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,2.963,0.591,0.216,2.452044,0.001786,0.090406,0.152670
2,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.001,0.673,0.161,2.493884,0.004116,0.122317,0.170652
3,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.092,0.621,0.216,2.511784,0.003745,0.096471,0.197807
4,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.06,0.622,0.228,2.497863,0.005754,0.138997,0.201378
5,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.081,0.562,0.254,2.469924,0.001826,0.101636,0.155602
6,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.038,0.576,0.253,2.465698,0.001909,0.099894,0.151592
7,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.044,0.584,0.242,2.459116,0.001414,0.104278,0.142083
8,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,2.981,0.615,0.2,2.457465,0.004179,0.095034,0.156262
9,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.013,0.593,0.23,2.457313,0.001391,0.096021,0.149679
10,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.01,0.592,0.259,2.492208,0.002311,0.117742,0.182236
11,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.149,0.695,0.217,2.583300,0.001284,0.110428,0.267714
12,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.072,0.671,0.246,2.509315,0.001879,0.089563,0.216325
13,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.035,0.6,0.245,2.543620,0.002531,0.098845,0.226821
14,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.098,0.643,0.217,2.571574,0.002989,0.087471,0.238134
15,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.051,0.59,0.213,2.506041,0.002444,0.112158,0.179740
16,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.026,0.555,0.267,2.478332,0.001874,0.103807,0.158561
17,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.152,0.625,0.208,2.485141,0.001256,0.091162,0.176475
18,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.062,0.607,0.225,2.485995,0.002714,0.091153,0.159986
19,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.065,0.663,0.184,2.494983,0.001311,0.113308,0.153196
20,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,2.941,0.571,0.25,2.458673,0.002334,0.092122,0.153913
21,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,2.995,0.649,0.217,2.497391,0.002390,0.104436,0.179004
22,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.046,0.7,0.216,2.570238,0.016563,0.070933,0.229510
23,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.005,0.592,0.248,2.473959,0.001902,0.102621,0.153522
24,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.144,0.688,0.249,2.591042,0.058626,0.083861,0.205280
25,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.194,0.662,0.22,2.585755,0.000946,0.075759,0.292228
26,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.123,0.644,0.225,2.533796,0.001835,0.089426,0.225481
27,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.023,0.582,0.241,2.457364,0.003446,0.088594,0.167223
28,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.054,0.637,0.218,2.499927,0.001661,0.115435,0.177228
29,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.134,0.638,0.221,2.519804,0.001400,0.111766,0.161960
30,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.221,0.749,0.201,2.582454,0.000564,0.095179,0.247108
Uptime depois da execução:  15:35:11 up 1 day, 14:20, 19 users,  load average: 9.44, 9.95, 9.81
Média,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,6,3.062433,0.626333,0.226233,2.506200,0.004613,0.099695,0.187645
Uptime antes da execução:  15:35:14 up 1 day, 14:20, 19 users,  load average: 9.25, 9.90, 9.79
1,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.072,0.685,0.23,2.545472,0.022109,0.091260,0.184389
2,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,2.997,0.66,0.187,2.488990,0.015591,0.097211,0.152562
3,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.078,0.599,0.245,2.480617,0.002422,0.067155,0.187684
4,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,2.979,0.58,0.23,2.467471,0.001852,0.080403,0.157910
5,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.224,0.657,0.255,2.631100,0.001484,0.066723,0.282491
6,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.267,0.718,0.231,2.667611,0.023259,0.074568,0.290303
7,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.115,0.691,0.233,2.579315,0.007827,0.098390,0.249181
8,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.003,0.653,0.18,2.477517,0.001836,0.094035,0.148147
9,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.11,0.591,0.239,2.487934,0.002288,0.089830,0.151725
10,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.073,0.645,0.191,2.500259,0.001764,0.076237,0.148387
11,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,2.974,0.561,0.248,2.450653,0.001893,0.076264,0.148739
12,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.132,0.616,0.216,2.528875,0.001403,0.086540,0.182089
13,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.031,0.673,0.179,2.466125,0.000824,0.090801,0.173021
14,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.018,0.61,0.244,2.517379,0.000715,0.088790,0.190959
15,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.067,0.748,0.191,2.522448,0.015425,0.088988,0.204594
16,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.079,0.59,0.269,2.565644,0.002387,0.081384,0.247132
17,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.12,0.643,0.219,2.575260,0.002103,0.061787,0.253936
18,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.081,0.572,0.233,2.498827,0.002457,0.093106,0.174815
19,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.07,0.568,0.258,2.503541,0.003796,0.082914,0.164263
20,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.189,0.775,0.21,2.593139,0.001264,0.080344,0.228079
21,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.09,0.612,0.28,2.518823,0.002438,0.119516,0.193563
22,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,2.955,0.645,0.182,2.460863,0.001788,0.084434,0.147190
23,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.029,0.765,0.228,2.540194,0.001498,0.053763,0.211579
24,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.012,0.652,0.205,2.489343,0.001555,0.087260,0.168455
25,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,2.959,0.623,0.276,2.495471,0.000554,0.098005,0.208283
26,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.011,0.624,0.238,2.595141,0.002622,0.086319,0.264969
27,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.129,0.625,0.228,2.572865,0.003534,0.081563,0.261158
28,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.014,0.567,0.284,2.485973,0.001386,0.072866,0.173268
29,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.013,0.595,0.253,2.511960,0.003026,0.064558,0.176431
30,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.117,0.617,0.234,2.505934,0.001833,0.085408,0.168078
Uptime depois da execução:  15:36:52 up 1 day, 14:22, 19 users,  load average: 9.29, 9.62, 9.69
Média,"--host fct-deei-linux:4 --host fct-deei-aval:2",6,8,3.066933,0.638667,0.229867,2.524153,0.004431,0.083347,0.196446
